# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     7     1     0     0  1215  1410
    1    74    49    48     3     1     0     0  1215  1410
    1    74    50    48    13     0     0     0  1215  1410
    1    88    50    49     2     1     0     0  1215  1410
    1    74    49    48    14     0     0     0  1215  1410
    1    76    49    48    38     1     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48    34     1     0     0  1215  1410
    1    74    50    48    33     1     0     0  1215  1410
    1    76    50    48     5     0     0     0  1215  1410
    1    75    50    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    75    50    48     5     1     0     0  1215  1410
    1    86    50    48     4     1     0     0  1215  1410
    1    74    50    48    13     0     0     0  1215  1410
    1    76    50    48    21     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    75    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     2     1     0     0  1215  1410
    1    74    50    48     2     1     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    75    50    49     2     1     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    76    50    48    19     0     0     0  1215  1410
    1    76    50    48     3     0     0     0  1215  1410
    1    74    50    49     0     0     0     0  1215  1410
    1    74    50    49     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     3     1     0     0  1215  1410
    1    74    50    49     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    76    50    48    36     1     0     0  1215  1410
    1    76    50    48    15     0     0     0  1215  1410
    1    74    50    48     2     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     5     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    50    48    40     1     0     0  1215  1410
    1    76    50    48     1     0     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    1    75    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    50    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    49     0     0     0     0  1215  1410
    1    75    50    48     2     0     0     0  1215  1410
    1    74    49    49    23     1     0     0  1215  1410
    1    74    49    48    36     1     0     0  1215  1410
    1    75    49    48    25     1     0     0  1215  1410
    1    76    49    48    15     0     0     0  1215  1410
    1    76    50    48     0     0     0     0  1215  1410
    1    75    49    49     0     0     0     0  1215  1410
    1    75    50    49     2     1     0     0  1215  1410
    1    74    50    50     3     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     2     1     0     0  1215  1410
    1    90    50    48    16     0     0     0  1215  1410
    1    74    49    48    33     1     0     0  1215  1410
    1    76    49    48     6     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    76    49    48    38     1     0     0  1215  1410
    1    76    49    48    17     0     0     0  1215  1410
    1    75    49    48     6     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48    10     1     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     2     1     0     0  1215  1410
    1    74    49    48     2     1     0     0  1215  1410
    1   106    49    48    19     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     2     1     0     0  1215  1410
    1    74    49    48     5     1     0     0  1215  1410
    1    77    49    48    12     0     0     0  1215  1410
    1    74    49    48    36     1     0     0  1215  1410
    1    77    49    48    11     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     3     1     0     0  1215  1410
    1    74    49    48    16     0     0     0  1215  1410
    1    75    49    48    33     1     0     0  1215  1410
    1    75    49    48    18     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     4     1     0     0  1215  1410
    1    74    49    48     4     1     0     0  1215  1410
    1    78    49    48     4     1     0     0  1215  1410
    1    74    49    48     4     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     3     1     0     0  1215  1410
    1    77    49    48     4     1     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     1     1     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
    1    74    49    48     0     0     0     0  1215  1410
