# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    76    61    59    21     1     0     0  1215  1410
    2    79    61    59    74     3     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2    44    60    59     0     0     0     0  1215   270
    2    44    59    58     0     0     0     0  1215   210
    2    44    59    58     0     0     0     0  1215   210
    2    44    59    58     0     0     0     0  1215   210
    2    43    58    57     0     0     0     0  1215   210
    2    43    58    57     0     0     0     0  1215   210
    2    43    58    57     0     0     0     0  1215   210
    2    43    58    57     0     0     0     0  1215   210
    2    43    58    57     0     0     0     0  1215   210
    2    43    58    57     0     0     0     0  1215   210
    2    43    58    57     0     0     0     0  1215   210
    2    43    58    57     0     0     0     0  1215   210
    2    43    58    57     0     0     0     0  1215   210
    2    43    58    57     0     0     0     0  1215   210
    2    43    58    57     0     0     0     0  1215   210
    2    43    58    57     0     0     0     0  1215   210
    2    43    58    57     0     0     0     0  1215   210
    2    43    58    56     0     0     0     0  1215   210
    2    43    58    56     0     0     0     0  1215   210
    2    43    58    57     0     0     0     0  1215   210
    2    43    58    56     0     0     0     0  1215   210
    2    43    58    56     0     0     0     0  1215   210
    2    43    58    56     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    43    57    55     0     0     0     0  1215   210
    2    43    57    56     0     0     0     0  1215   210
    2    43    57    55     0     0     0     0  1215   210
    2    43    57    55     0     0     0     0  1215   210
    2    43    57    55     0     0     0     0  1215   210
    2    43    57    55     0     0     0     0  1215   210
    2    43    57    55     0     0     0     0  1215   210
    2    43    57    55     0     0     0     0  1215   210
    2    43    56    55     0     0     0     0  1215   210
    2    43    56    55     0     0     0     0  1215   210
    2    43    56    55     0     0     0     0  1215   210
    2    43    56    55     0     0     0     0  1215   210
    2    43    56    55     0     0     0     0  1215   210
    2    43    56    55     0     0     0     0  1215   210
    2    43    56    55     0     0     0     0  1215   210
    2    42    56    55     0     0     0     0  1215   210
    2    43    56    55     0     0     0     0  1215   210
    2    42    56    55     0     0     0     0  1215   210
    2    42    56    55     0     0     0     0  1215   210
    2    42    56    55     0     0     0     0  1215   210
    2    42    56    55     0     0     0     0  1215   210
    2    42    56    55     0     0     0     0  1215   210
    2    42    56    55     0     0     0     0  1215   210
    2    42    56    55     0     0     0     0  1215   210
